	sequence_id	cluster_id
2508	NC_061571.1	Coleoptera
2509	NC_013252.1	Coleoptera
2510	NC_022680.1	Coleoptera
2511	OK349489.1	Coleoptera
2512	FJ859904.1	Coleoptera
2513	GU176342.1	Coleoptera
2514	MN913378.1	Coleoptera
2515	KX035157.1	Coleoptera
2516	MK060107.1	Coleoptera
2517	KT696217.1	Coleoptera
2518	MN594765.1	Coleoptera
2519	MZ342780.1	Coleoptera
2520	FJ859903.1	Coleoptera
2521	MG456836.1	Coleoptera
2522	KF785807.1	Coleoptera
2523	KT780682.1	Coleoptera
2524	KT876902.1	Coleoptera
2525	MW465244.1	Coleoptera
2526	KX035218.1	Coleoptera
2527	NC_056196.1	Coleoptera
2528	NC_027176.1	Coleoptera
2529	MK854717.1	Coleoptera
2530	KF658070.1	Coleoptera
2531	OK484311.1	Coleoptera
2532	NC_061362.1	Coleoptera
2533	KX087287.1	Coleoptera
2534	MK614529.1	Coleoptera
2535	KT781589.1	Coleoptera
2536	MF612069.1	Coleoptera
2537	MZ618348.1	Coleoptera
2538	KX035185.1	Coleoptera
2539	NC_044713.1	Coleoptera
2540	NC_036270.1	Coleoptera
2541	MW368410.1	Coleoptera
2542	MK292095.1	Coleoptera
2543	KX087349.1	Coleoptera
2544	MK614524.1	Coleoptera
2545	KT825140.1	Coleoptera
2546	NC_026719.1	Coleoptera
2547	MK863510.1	Coleoptera
2548	NC_036290.1	Coleoptera
2549	AF452048.1	Coleoptera
2550	NC_060713.1	Coleoptera
2551	NC_052902.1	Coleoptera
2552	NC_018350.1	Coleoptera
2553	NC_053351.1	Coleoptera
2554	NC_024633.1	Coleoptera
2555	MW044619.1	Coleoptera
2556	KX035207.1	Coleoptera
2557	MW305159.1	Coleoptera
2558	MK208300.1	Coleoptera
2559	MN995217.1	Coleoptera
2560	MK292112.1	Coleoptera
2561	KX035140.1	Coleoptera
2562	OK539700.1	Coleoptera
2563	OK032609.1	Coleoptera
2564	KX035199.1	Coleoptera
2565	NC_030782.1	Coleoptera
2566	MK049857.1	Coleoptera
2567	KX087284.1	Coleoptera
2568	NC_033339.1	Coleoptera
2569	NC_010964.1	Coleoptera
2570	MK292115.1	Coleoptera
2571	MT822980.1	Coleoptera
2572	MT113337.1	Coleoptera
2573	MH817139.1	Coleoptera
2574	OK360633.1	Coleoptera
2575	KX035152.1	Coleoptera
2576	NC_051935.1	Coleoptera
2577	NC_025332.1	Coleoptera
2578	MK583344.1	Coleoptera
2579	MK140669.1	Coleoptera
2580	MN882586.1	Coleoptera
2581	KX035145.1	Coleoptera
2582	MK863508.1	Coleoptera
2583	MK088482.1	Coleoptera
2584	MT653603.1	Coleoptera
2585	KX087251.1	Coleoptera
2586	MH595464.2	Coleoptera
2587	MZ504793.1	Coleoptera
2588	KT876890.1	Coleoptera
2589	KT876891.1	Coleoptera
2590	KT780673.1	Coleoptera
2591	MW489362.1	Coleoptera
2592	NC_051936.1	Coleoptera
2593	OK360636.1	Coleoptera
2594	NC_036266.1	Coleoptera
2595	NC_035755.1	Coleoptera
2596	MK614525.1	Coleoptera
2597	KT780660.1	Coleoptera
2598	KX035212.1	Coleoptera
2599	MW589547.1	Coleoptera
2600	MZ058077.1	Dictyoptera
2601	MW773492.1	Dictyoptera
2602	MZ008508.1	Dictyoptera
2603	MZ008500.1	Dictyoptera
2604	NC_034040.1	Dictyoptera
2605	MT594484.1	Dictyoptera
2606	KY224528.1	Dictyoptera
2607	KY224600.1	Dictyoptera
2608	KY224440.1	Dictyoptera
2609	NC_034045.1	Dictyoptera
2610	KU201315.1	Dictyoptera
2611	KU925204.1	Dictyoptera
2612	KU925220.1	Dictyoptera
2613	MH766486.1	Dictyoptera
2614	NC_037511.1	Dictyoptera
2615	NC_034077.1	Dictyoptera
2616	KY224709.1	Dictyoptera
2617	KT893459.1	Dictyoptera
2618	MW601004.1	Dictyoptera
2619	MT679725.1	Dictyoptera
2620	KY224505.1	Dictyoptera
2621	KY689132.1	Dictyoptera
2622	KX619654.1	Dictyoptera
2623	OK480879.1	Dictyoptera
2624	NC_028722.1	Dictyoptera
2625	KX091851.1	Dictyoptera
2626	NC_039398.1	Dictyoptera
2627	AB626145.1	Dictyoptera
2628	KY224729.1	Dictyoptera
2629	MW773499.1	Dictyoptera
2630	NC_034050.1	Dictyoptera
2631	KU684410.1	Dictyoptera
2632	MZ008515.1	Dictyoptera
2633	KP091692.1	Dictyoptera
2634	KP091689.1	Dictyoptera
2635	KY224469.1	Dictyoptera
2636	NC_030012.1	Dictyoptera
2637	NC_034019.1	Dictyoptera
2638	MW600998.1	Dictyoptera
2639	KY224726.1	Dictyoptera
2640	MW630139.1	Dictyoptera
2641	KY224674.1	Dictyoptera
2642	NC_034132.1	Dictyoptera
2643	NC_034055.1	Dictyoptera
2644	NC_049567.1	Dictyoptera
2645	MZ008537.1	Dictyoptera
2646	KY689127.1	Dictyoptera
2647	KP091691.1	Dictyoptera
2648	NC_034147.1	Dictyoptera
2649	MW208858.1	Dictyoptera
2650	NC_034123.1	Dictyoptera
2651	KY224523.1	Dictyoptera
2652	NC_030019.1	Dictyoptera
2653	KY224417.1	Dictyoptera
2654	NC_030035.1	Dictyoptera
2655	KY224517.1	Dictyoptera
2656	MZ008556.1	Dictyoptera
2657	KY224450.1	Dictyoptera
2658	KY449048.1	Dictyoptera
2659	KY224675.1	Dictyoptera
2660	KY449045.1	Dictyoptera
2661	KY224560.1	Dictyoptera
2662	KY224690.1	Dictyoptera
2663	KY224443.1	Dictyoptera
2664	MW773542.1	Dictyoptera
2665	NC_034030.1	Dictyoptera
2666	MZ911752.1	Dictyoptera
2667	KY224466.1	Dictyoptera
2668	KY224521.1	Dictyoptera
2669	KY224545.1	Dictyoptera
2670	MW357300.1	Dictyoptera
2671	KY224575.1	Dictyoptera
2672	MW996585.1	Dictyoptera
2673	MW996599.1	Dictyoptera
2674	MZ008531.1	Dictyoptera
2675	MZ058037.1	Dictyoptera
2676	KY224625.1	Dictyoptera
2677	MW773525.1	Dictyoptera
2678	KY224401.1	Dictyoptera
2679	KY224623.1	Dictyoptera
2680	KY689121.1	Dictyoptera
2681	JX144937.1	Dictyoptera
2682	KY224460.1	Dictyoptera
2683	MK507838.1	Dictyoptera
2684	MZ008553.1	Dictyoptera
2685	NC_026695.1	Dictyoptera
2686	KY224510.1	Dictyoptera
2687	KU925233.1	Dictyoptera
2688	MZ911751.1	Dictyoptera
2689	KU925240.1	Dictyoptera
2690	MZ008533.1	Dictyoptera
2691	NC_030018.1	Dictyoptera
2692	KY224397.1	Dictyoptera
2693	MW996580.1	Dictyoptera
2694	KU201319.1	Dictyoptera
2695	NC_034056.1	Dictyoptera
2696	KY224532.1	Dictyoptera
2697	KY224436.1	Dictyoptera
2698	NC_062440.1	Dictyoptera
2699	KY224404.1	Dictyoptera
2700	MZ008540.1	Dictyoptera
2701	MZ008479.1	Dictyoptera
2702	NC_034842.1	Dictyoptera
2703	NC_030031.1	Dictyoptera
2704	NC_034929.1	Dictyoptera
2705	KY224530.1	Dictyoptera
2706	KY689116.1	Dictyoptera
2707	KY224477.1	Dictyoptera
2708	KY224573.1	Dictyoptera
2709	KU925238.1	Dictyoptera
2710	KY224676.1	Dictyoptera
2711	NC_062660.1	Dictyoptera
2712	KU201314.1	Dictyoptera
2713	MW773527.1	Dictyoptera
2714	KY224541.1	Dictyoptera
2715	MZ911750.1	Dictyoptera
2716	KY224723.1	Dictyoptera
2717	KY224593.1	Dictyoptera
2718	MK088051.1	Dictyoptera
2719	MZ008485.1	Dictyoptera
2720	MW996597.1	Dictyoptera
2721	MW773486.1	Dictyoptera
2722	KY689117.1	Dictyoptera
2723	MZ058036.1	Dictyoptera
2724	MW015945.1	Dictyoptera
2725	MZ008560.1	Dictyoptera
2726	KY224515.1	Dictyoptera
2727	KU925198.1	Dictyoptera
2728	NC_034095.1	Dictyoptera
2729	NC_034141.1	Dictyoptera
2730	KY224526.1	Dictyoptera
2731	MW601001.1	Dictyoptera
2732	MZ008497.1	Dictyoptera
2733	KY224680.1	Dictyoptera
2734	NC_034138.1	Dictyoptera
2735	MW357302.1	Dictyoptera
2736	KY224439.1	Dictyoptera
2737	KY224565.1	Dictyoptera
2738	NC_034099.1	Dictyoptera
2739	KY224437.1	Dictyoptera
2740	MW773533.1	Dictyoptera
2741	MZ008559.1	Dictyoptera
2742	KY224476.1	Dictyoptera
2743	KY224537.1	Dictyoptera
2744	KY224396.1	Dictyoptera
2745	NC_034116.1	Dictyoptera
2746	KY224483.1	Dictyoptera
2747	NC_034115.1	Dictyoptera
2748	KY224543.1	Dictyoptera
2749	KY224472.1	Dictyoptera
2750	KY224622.1	Dictyoptera
2751	MZ008503.1	Dictyoptera
2752	KY224433.1	Dictyoptera
2753	MZ008563.1	Dictyoptera
2754	KY224496.1	Dictyoptera
2755	MW996598.1	Dictyoptera
2756	MW773528.1	Dictyoptera
2757	MZ008512.1	Dictyoptera
2758	NC_037234.1	Dictyoptera
2759	KP334994.1	Dictyoptera
2760	EU854321.1	Dictyoptera
2761	KY224645.1	Dictyoptera
2762	MZ008543.1	Dictyoptera
2763	KM216388.1	Dictyoptera
2764	KY224559.1	Dictyoptera
2765	NC_030037.1	Dictyoptera
2766	MW773500.1	Dictyoptera
2767	MZ008494.1	Dictyoptera
2768	MZ058040.1	Dictyoptera
2769	NC_030013.1	Dictyoptera
2770	NC_034282.1	Dictyoptera
2771	KY224481.1	Dictyoptera
2772	NC_030266.1	Dictyoptera
2773	NC_018122.1	Dictyoptera
2774	KY224725.1	Dictyoptera
2775	KY224658.1	Dictyoptera
2776	KY224635.1	Dictyoptera
2777	NC_026114.1	Dictyoptera
2778	KX673199.1	Dictyoptera
2779	NC_030267.1	Dictyoptera
2780	NC_034096.1	Dictyoptera
2781	MW773523.1	Dictyoptera
2782	MW773497.1	Dictyoptera
2783	MW773538.1	Dictyoptera
2784	NC_034139.1	Dictyoptera
2785	NC_030265.1	Dictyoptera
2786	KY224569.1	Dictyoptera
2787	NC_030023.1	Dictyoptera
2788	MZ058042.1	Dictyoptera
2789	MZ573776.1	Dictyoptera
2790	MW600993.1	Dictyoptera
2791	MW222469.1	Dictyoptera
2792	MW996579.1	Dictyoptera
2793	NC_034031.1	Dictyoptera
2794	KY224716.1	Dictyoptera
2795	NC_051892.1	Dictyoptera
2796	MW773504.1	Dictyoptera
2797	NC_030268.1	Dictyoptera
2798	KY224420.1	Dictyoptera
2799	KY224594.1	Dictyoptera
2800	MZ008528.1	Dictyoptera
2801	NC_018549.1	Dictyoptera
2802	KY224430.1	Dictyoptera
2803	KY224730.1	Dictyoptera
2804	DQ241797.1	Dictyoptera
2805	MW357298.1	Dictyoptera
2806	KU201316.1	Dictyoptera
2807	NC_030025.1	Dictyoptera
2808	MW773511.1	Dictyoptera
2809	NC_034074.1	Dictyoptera
2810	MW357297.1	Dictyoptera
2811	NC_030191.1	Dictyoptera
2812	KY224691.1	Dictyoptera
2813	KY224620.1	Dictyoptera
2814	KY224607.1	Dictyoptera
2815	KY224667.1	Dictyoptera
2816	MW601003.1	Dictyoptera
2817	NC_030033.1	Dictyoptera
2818	NC_009499.1	Dictyoptera
2819	KY224558.1	Dictyoptera
2820	NC_034032.1	Dictyoptera
2821	KY224409.1	Dictyoptera
2822	KU684412.1	Dictyoptera
2823	KY224580.1	Dictyoptera
2824	MZ008535.1	Dictyoptera
2825	NC_034114.1	Dictyoptera
2826	JX144934.1	Dictyoptera
2827	NC_012901.1	Dictyoptera
2828	KY224479.1	Dictyoptera
2829	MZ008532.1	Dictyoptera
2830	MZ008561.1	Dictyoptera
2831	KY224572.1	Dictyoptera
2832	KU925228.1	Dictyoptera
2833	MW773501.1	Dictyoptera
2834	NC_034039.1	Dictyoptera
2835	NC_058612.1	Dictyoptera
2836	NC_034073.1	Dictyoptera
2837	KY224717.1	Dictyoptera
2838	KY689112.1	Dictyoptera
2839	NC_034930.1	Dictyoptera
2840	KY224630.1	Dictyoptera
2841	KY224428.1	Dictyoptera
2842	KX091854.1	Dictyoptera
2843	NC_034143.1	Dictyoptera
2844	MW773508.1	Dictyoptera
2845	NC_030032.1	Dictyoptera
2846	MZ008525.1	Dictyoptera
2847	MZ008524.1	Dictyoptera
2848	NC_034111.1	Dictyoptera
2849	KY224484.1	Dictyoptera
2850	NC_034149.1	Dictyoptera
2851	KJ463364.1	Dictyoptera
2852	NC_059067.1	Dictyoptera
2853	KU925232.1	Dictyoptera
2854	KU925197.1	Dictyoptera
2855	KY224584.1	Dictyoptera
2856	KY224445.1	Dictyoptera
2857	KY224467.1	Dictyoptera
2858	KY224562.1	Dictyoptera
2859	NC_026116.1	Dictyoptera
2860	KX091863.1	Dictyoptera
2861	MW773507.1	Dictyoptera
2862	KY224577.1	Dictyoptera
2863	MW773537.1	Dictyoptera
2864	KY224391.1	Dictyoptera
2865	KY224592.1	Dictyoptera
2866	MZ058039.1	Dictyoptera
2867	NC_056118.1	Dictyoptera
2868	NC_034079.1	Dictyoptera
2869	MZ008562.1	Dictyoptera
2870	MZ008492.1	Dictyoptera
2871	NC_029224.1	Dictyoptera
2872	KY224703.1	Dictyoptera
2873	KY224468.1	Dictyoptera
2874	NC_034092.1	Dictyoptera
2875	MZ008482.1	Dictyoptera
2876	KY224644.1	Dictyoptera
2877	KY224456.1	Dictyoptera
2878	KY224633.1	Dictyoptera
2879	NC_034026.1	Dictyoptera
2880	NC_034122.1	Dictyoptera
2881	MW996583.1	Dictyoptera
2882	NC_034067.1	Dictyoptera
2883	NC_034043.1	Dictyoptera
2884	MZ008555.1	Dictyoptera
2885	NC_034284.1	Dictyoptera
2886	NC_034148.1	Dictyoptera
2887	MG000963.1	Dictyoptera
2888	NC_025567.1	Dictyoptera
2889	MW996604.1	Dictyoptera
2890	NC_034145.1	Dictyoptera
2891	NC_034283.1	Dictyoptera
2892	KY224687.1	Dictyoptera
2893	KY224511.1	Dictyoptera
2894	MW773503.1	Dictyoptera
2895	NC_059069.1	Dictyoptera
2896	KY224403.1	Dictyoptera
2897	MT024239.1	Dictyoptera
2898	KY224661.1	Dictyoptera
2899	NC_014274.1	Dictyoptera
2900	MZ008523.1	Dictyoptera
2901	NC_062661.1	Dictyoptera
2902	NC_034042.1	Dictyoptera
2903	MW996601.1	Dictyoptera
2904	KY224663.1	Dictyoptera
2905	KU925216.1	Dictyoptera
2906	KY689113.1	Dictyoptera
2907	MZ008487.1	Dictyoptera
2908	MT010558.1	Dictyoptera
2909	MZ058074.1	Dictyoptera
2910	NC_006076.1	Dictyoptera
2911	NC_037018.1	Dictyoptera
2912	NC_053728.1	Dictyoptera
2913	KY224489.1	Dictyoptera
2914	MW600986.1	Dictyoptera
2915	KY224604.1	Dictyoptera
2916	KY224502.1	Dictyoptera
2917	KR872938.1	Dictyoptera
2918	KY224614.1	Dictyoptera
2919	KU925221.1	Dictyoptera
2920	KY436202.1	Dictyoptera
2921	MZ008520.1	Dictyoptera
2922	NC_034070.1	Dictyoptera
2923	KX091855.1	Dictyoptera
2924	MZ008527.1	Dictyoptera
2925	EF206314.1	Dictyoptera
2926	MW600991.1	Dictyoptera
2927	MZ008550.1	Dictyoptera
2928	KR703238.1	Dictyoptera
2929	KY224429.1	Dictyoptera
2930	KU925217.1	Dictyoptera
2931	NC_034059.1	Dictyoptera
2932	MW773535.1	Dictyoptera
2933	MK541931.1	Dictyoptera
2934	NC_034118.1	Dictyoptera
2935	KY224632.1	Dictyoptera
2936	KY224441.1	Dictyoptera
2937	MW996581.1	Dictyoptera
2938	MZ008483.1	Dictyoptera
2939	KY224506.1	Dictyoptera
2940	KY224557.1	Dictyoptera
2941	NC_034112.1	Dictyoptera
2942	NC_024658.1	Dictyoptera
2943	MZ058041.1	Dictyoptera
2944	KY484910.1	Dictyoptera
2945	MW996595.1	Dictyoptera
2946	KP872847.1	Dictyoptera
2947	KY224581.1	Dictyoptera
2948	MW357303.1	Dictyoptera
2949	MZ058049.1	Dictyoptera
2950	KY224603.1	Dictyoptera
2951	KY224556.1	Dictyoptera
2952	MZ008514.1	Dictyoptera
2953	MZ008529.1	Dictyoptera
2954	KU925219.1	Dictyoptera
2955	MW996582.1	Dictyoptera
2956	NC_034054.1	Dictyoptera
2957	KY224641.1	Dictyoptera
2958	NC_034104.1	Dictyoptera
2959	KY224683.1	Dictyoptera
2960	KY224449.1	Dictyoptera
2961	KY689129.1	Dictyoptera
2962	MW996600.1	Dictyoptera
2963	MZ058043.1	Dictyoptera
2964	NC_030021.1	Dictyoptera
2965	KY224406.1	Dictyoptera
2966	KY224660.1	Dictyoptera
2967	NC_048984.1	Dictyoptera
2968	MW340855.1	Dictyoptera
2969	KY224550.1	Dictyoptera
2970	KY224416.1	Dictyoptera
2971	KY224554.1	Dictyoptera
2972	KY224534.1	Dictyoptera
2973	KY224536.1	Dictyoptera
2974	NC_037697.1	Dictyoptera
2975	KU925209.1	Dictyoptera
2976	NC_018123.1	Dictyoptera
2977	NC_030003.1	Dictyoptera
2978	KX091850.1	Dictyoptera
2979	NC_034033.1	Dictyoptera
2980	MW773490.1	Dictyoptera
2981	NC_034131.1	Dictyoptera
2982	MW773526.1	Dictyoptera
2983	KU684413.1	Dictyoptera
2984	MZ058078.1	Dictyoptera
2985	NC_034129.1	Dictyoptera
2986	KY224422.1	Dictyoptera
2987	KY224427.1	Dictyoptera
2988	MW773529.1	Dictyoptera
2989	NC_034062.1	Dictyoptera
2990	KU201320.1	Dictyoptera
2991	KT893460.1	Dictyoptera
2992	MZ008558.1	Dictyoptera
2993	KY224718.1	Dictyoptera
2994	NC_030264.1	Dictyoptera
2995	MW600999.1	Dictyoptera
2996	KY224413.1	Dictyoptera
2997	NC_034038.1	Dictyoptera
2998	KY224567.1	Dictyoptera
2999	KY449046.1	Dictyoptera
3000	NC_034046.1	Dictyoptera
3001	KU925239.1	Dictyoptera
3002	KY224579.1	Dictyoptera
3003	MW773516.1	Dictyoptera
3004	EF206319.1	Dictyoptera
3005	KY224659.1	Dictyoptera
3006	MW773512.1	Dictyoptera
3007	KY224453.1	Dictyoptera
3008	JX144931.1	Dictyoptera
3009	KY224619.1	Dictyoptera
3010	KY224454.1	Dictyoptera
3011	KX091856.1	Dictyoptera
3012	KU925208.1	Dictyoptera
3013	NC_034106.1	Dictyoptera
3014	KY224478.1	Dictyoptera
3015	KY224685.1	Dictyoptera
3016	KY689133.1	Dictyoptera
3017	EF206320.1	Dictyoptera
3018	NC_059068.1	Dictyoptera
3019	MW600994.1	Dictyoptera
3020	KY689123.1	Dictyoptera
3021	KY689124.1	Dictyoptera
3022	KY689134.1	Dictyoptera
3023	NC_034094.1	Dictyoptera
3024	KY224395.1	Dictyoptera
3025	NC_007702.1	Dictyoptera
3026	NC_034071.1	Dictyoptera
3027	NC_030020.1	Dictyoptera
3028	KY689126.1	Dictyoptera
3029	KU925201.1	Dictyoptera
3030	MW773491.1	Dictyoptera
3031	KY224452.1	Dictyoptera
3032	NC_034021.1	Dictyoptera
3033	MW773515.1	Dictyoptera
3034	KY224710.1	Dictyoptera
3035	MZ008548.1	Dictyoptera
3036	MZ008495.1	Dictyoptera
3037	NC_034064.1	Dictyoptera
3038	NC_034041.1	Dictyoptera
3039	KY224650.1	Dictyoptera
3040	MZ008491.1	Dictyoptera
3041	MZ008549.1	Dictyoptera
3042	KX611803.1	Dictyoptera
3043	MZ911753.1	Dictyoptera
3044	KY224447.1	Dictyoptera
3045	KY224616.1	Dictyoptera
3046	KU925215.1	Dictyoptera
3047	NC_034020.1	Dictyoptera
3048	NC_034088.1	Dictyoptera
3049	KY224601.1	Dictyoptera
3050	NC_037208.1	Dictyoptera
3051	MW773532.1	Dictyoptera
3052	MZ008505.1	Dictyoptera
3053	KY224621.1	Dictyoptera
3054	MW773522.1	Dictyoptera
3055	KY224462.1	Dictyoptera
3056	NC_018126.1	Dictyoptera
3057	MW996588.1	Dictyoptera
3058	KY224398.1	Dictyoptera
3059	NC_034034.1	Dictyoptera
3060	KY224666.1	Dictyoptera
3061	NC_030027.1	Dictyoptera
3062	MZ008484.1	Dictyoptera
3063	KY224457.1	Dictyoptera
3064	NC_034136.1	Dictyoptera
3065	KY449047.1	Dictyoptera
3066	NC_018124.1	Dictyoptera
3067	KY224570.1	Dictyoptera
3068	NC_030011.1	Dictyoptera
3069	NC_034134.1	Dictyoptera
3070	KY224657.1	Dictyoptera
3071	KY224684.1	Dictyoptera
3072	MW996592.1	Dictyoptera
3073	JX144930.1	Dictyoptera
3074	MZ058045.1	Dictyoptera
3075	MK599465.1	Dictyoptera
3076	KY224518.1	Dictyoptera
3077	KU925210.1	Dictyoptera
3078	MZ008521.1	Dictyoptera
3079	MZ008519.1	Dictyoptera
3080	KY224653.1	Dictyoptera
3081	MW773530.1	Dictyoptera
3082	NC_018599.1	Dictyoptera
3083	KY224642.1	Dictyoptera
3084	JX144940.1	Dictyoptera
3085	KY224495.1	Dictyoptera
3086	NC_034076.1	Dictyoptera
3087	MW996586.1	Dictyoptera
3088	NC_030036.1	Dictyoptera
3089	KY224520.1	Dictyoptera
3090	NC_030016.1	Dictyoptera
3091	KU925203.1	Dictyoptera
3092	KY224599.1	Dictyoptera
3093	NC_034087.1	Dictyoptera
3094	NC_034142.1	Dictyoptera
3095	MW773514.1	Dictyoptera
3096	KY224492.1	Dictyoptera
3097	KU925226.1	Dictyoptera
3098	JX233805.1	Dictyoptera
3099	MW601000.1	Dictyoptera
3100	KY224471.1	Dictyoptera
3101	MW996589.1	Dictyoptera
3102	KY224731.1	Dictyoptera
3103	KY224459.1	Dictyoptera
3104	KY224585.1	Dictyoptera
3105	NC_059065.1	Dictyoptera
3106	KY224563.1	Dictyoptera
3107	KY224654.1	Dictyoptera
3108	KY224669.1	Dictyoptera
3109	NC_030029.1	Dictyoptera
3110	MT465995.1	Dictyoptera
3111	NC_034103.1	Dictyoptera
3112	KY224679.1	Dictyoptera
3113	MW996606.1	Dictyoptera
3114	NC_018132.1	Dictyoptera
3115	KY224564.1	Dictyoptera
3116	KU925200.1	Dictyoptera
3117	KY224546.1	Dictyoptera
3118	MW996605.1	Dictyoptera
3119	KY224708.1	Dictyoptera
3120	KY224587.1	Dictyoptera
3121	KM405637.1	Dictyoptera
3122	EF206316.1	Dictyoptera
3123	JX144939.1	Dictyoptera
3124	MZ008541.1	Dictyoptera
3125	KY224551.1	Dictyoptera
3126	KY224686.1	Dictyoptera
3127	AB626146.1	Dictyoptera
3128	NC_029225.1	Dictyoptera
3129	NC_018131.1	Dictyoptera
3130	KY689137.1	Dictyoptera
3131	KU925211.1	Dictyoptera
3132	MW773543.1	Dictyoptera
3133	MZ008490.1	Dictyoptera
3134	KY224602.1	Dictyoptera
3135	MZ058075.1	Dictyoptera
3136	MZ058048.1	Dictyoptera
3137	MZ008480.1	Dictyoptera
3138	KY224694.1	Dictyoptera
3139	KU684411.1	Dictyoptera
3140	KY224664.1	Dictyoptera
3141	NC_034028.1	Dictyoptera
3142	MG557850.1	Dictyoptera
3143	MZ008506.1	Dictyoptera
3144	KY224475.1	Dictyoptera
3145	NC_034037.1	Dictyoptera
3146	KY212743.1	Dictyoptera
3147	MW773495.1	Dictyoptera
3148	MZ008551.1	Dictyoptera
3149	KY224571.1	Dictyoptera
3150	NC_034108.1	Dictyoptera
3151	KY224617.1	Dictyoptera
3152	MZ008538.1	Dictyoptera
3153	NC_063851.1	Dictyoptera
3154	KY224442.1	Dictyoptera
3155	KY224540.1	Dictyoptera
3156	NC_034841.1	Dictyoptera
3157	NC_034102.1	Dictyoptera
3158	KY689136.1	Dictyoptera
3159	KY224578.1	Dictyoptera
3160	KY224628.1	Dictyoptera
3161	MZ008511.1	Dictyoptera
3162	NC_034089.1	Dictyoptera
3163	KY224719.1	Dictyoptera
3164	NC_030014.1	Dictyoptera
3165	NC_030034.1	Dictyoptera
3166	MW773488.1	Dictyoptera
3167	JX050221.1	Dictyoptera
3168	MZ008507.1	Dictyoptera
3169	NC_034044.1	Dictyoptera
3170	NC_034130.1	Dictyoptera
3171	NC_029326.1	Dictyoptera
3172	NC_034082.1	Dictyoptera
3173	KY224692.1	Dictyoptera
3174	KY224648.1	Dictyoptera
3175	KU925214.1	Dictyoptera
3176	KU925205.1	Dictyoptera
3177	MH194575.1	Dictyoptera
3178	MZ008564.1	Dictyoptera
3179	KY224488.1	Dictyoptera
3180	KY224689.1	Dictyoptera
3181	MG049920.1	Dictyoptera
3182	MK140662.1	Dictyoptera
3183	KY224499.1	Dictyoptera
3184	EF206317.1	Dictyoptera
3185	NC_045231.1	Dictyoptera
3186	KY224665.1	Dictyoptera
3187	NC_034058.1	Dictyoptera
3188	KY224480.1	Dictyoptera
3189	KY689119.1	Dictyoptera
3190	MZ008546.1	Dictyoptera
3191	MZ008554.1	Dictyoptera
3192	KU925222.1	Dictyoptera
3193	NC_026115.1	Dictyoptera
3194	KY224724.1	Dictyoptera
3195	KY224721.1	Dictyoptera
3196	KY224423.1	Dictyoptera
3197	EF206315.1	Dictyoptera
3198	NC_034121.1	Dictyoptera
3199	NC_034137.1	Dictyoptera
3200	NC_037496.1	Dictyoptera
3201	MW773521.1	Dictyoptera
3202	NC_046741.1	Dictyoptera
3203	NC_015800.1	Dictyoptera
3204	KY224626.1	Dictyoptera
3205	NC_034119.1	Dictyoptera
3206	KU877221.1	Dictyoptera
3207	KY224728.1	Dictyoptera
3208	NC_034023.1	Dictyoptera
3209	KU925206.1	Dictyoptera
3210	MW773524.1	Dictyoptera
3211	NC_045876.1	Dictyoptera
3212	NC_034093.1	Dictyoptera
3213	KY224695.1	Dictyoptera
3214	MZ008510.1	Dictyoptera
3215	KU925224.1	Dictyoptera
3216	KP091693.1	Dictyoptera
3217	KY224662.1	Dictyoptera
3218	MT593331.1	Dictyoptera
3219	KY224715.1	Dictyoptera
3220	NC_034068.1	Dictyoptera
3221	NC_031162.1	Dictyoptera
3222	KY224494.1	Dictyoptera
3223	MW773493.1	Dictyoptera
3224	NC_034072.1	Dictyoptera
3225	NC_042419.1	Dictyoptera
3226	NC_034127.1	Dictyoptera
3227	MZ008544.1	Dictyoptera
3228	NC_034049.1	Dictyoptera
3229	NC_034057.1	Dictyoptera
3230	KU201318.1	Dictyoptera
3231	KY224474.1	Dictyoptera
3232	KY224548.1	Dictyoptera
3233	NC_039940.1	Dictyoptera
3234	NC_034098.1	Dictyoptera
3235	JX144936.1	Dictyoptera
3236	NC_034126.1	Dictyoptera
3237	KX640825.1	Dictyoptera
3238	KY224491.1	Dictyoptera
3239	KR703239.1	Dictyoptera
3240	MZ008516.1	Dictyoptera
3241	MZ008513.1	Dictyoptera
3242	KY224465.1	Dictyoptera
3243	NC_018128.1	Dictyoptera
3244	MW773540.1	Dictyoptera
3245	MZ008552.1	Dictyoptera
3246	KY224458.1	Dictyoptera
3247	NC_034065.1	Dictyoptera
3248	KY224639.1	Dictyoptera
3249	NC_034288.1	Dictyoptera
3250	EU287446.1	Orthoptera
3251	HM583653.1	Orthoptera
3252	NC_020775.1	Orthoptera
3253	NC_033983.1	Orthoptera
3254	NC_053658.1	Orthoptera
3255	MT920116.1	Orthoptera
3256	MN083187.1	Orthoptera
3257	JX468876.1	Orthoptera
3258	JX913770.1	Orthoptera
3259	MN083170.1	Orthoptera
3260	MT849266.1	Orthoptera
3261	NC_027179.1	Orthoptera
3262	NC_057052.1	Orthoptera
3263	HQ833839.1	Orthoptera
3264	KF857227.1	Orthoptera
3265	NC_030762.1	Orthoptera
3266	NC_046531.1	Orthoptera
3267	NC_014449.1	Orthoptera
3268	NC_031379.1	Orthoptera
3269	NC_025765.1	Orthoptera
3270	MN083183.1	Orthoptera
3271	NC_045930.1	Orthoptera
3272	NC_019994.1	Orthoptera
3273	MN968347.1	Orthoptera
3274	NC_020777.1	Orthoptera
